product_id,category,subcategory,brand,package_size,mrp,selling_price,margin_percentage,organic_flag,premium_flag,rating,popularity_index,festival_relevance
PROD01295,Instant Meals,Ready Meals,FreshNest,1L,166,146.51,20.26,1,0,5.0,9.89,3.5
PROD01296,Frozen Foods,Ice Cream,NutriMile,500g,568,556.5,10.61,1,0,4.6,5.79,2.99
PROD01297,Instant Meals,Ready Meals,NutriMile,250g,233,175.76,10.37,1,0,4.2,9.85,8.33
PROD01298,Health & Wellness,Oats,FreshNest,750ml,347,295.13,27.56,0,1,3.8,2.01,1.05
PROD01299,Personal Care,Shampoo,QuickChef,500g,160,127.28,25.09,0,0,4.9,6.14,2.72
PROD01300,Frozen Foods,Fries,SpiceRoute,1L,365,325.05,27.07,1,1,3.2,3.1,3.09
PROD01301,Instant Meals,Pasta,ChillSip,750ml,472,400.84,8.84,1,1,3.9,2.13,1.9
PROD01302,Health & Wellness,Protein Powder,FitBite,250g,587,500.93,20.42,0,1,3.8,1.32,6.5
PROD01303,Health & Wellness,Oats,HomeEase,750ml,359,298.06,29.37,1,0,4.2,8.97,9.32
PROD01304,Beverages,Cold Coffee,ChillSip,1L,445,363.22,14.78,0,1,3.3,5.13,3.94
PROD01305,Dairy,Butter,FitBite,1kg,131,108.65,32.73,1,0,3.2,4.32,6.8
PROD01306,Snacks,Namkeen,HomeEase,1L,473,355.54,10.6,1,0,4.5,4.89,4.65
PROD01307,Snacks,Protein Snacks,PureHarvest,250g,779,733.86,15.04,1,0,3.1,9.08,7.37
PROD01308,Health & Wellness,Granola,FreshNest,1L,601,462.15,15.92,1,0,4.8,2.0,8.02
PROD01309,Snacks,Cookies,FreshNest,500g,368,337.9,14.97,1,0,3.4,6.51,1.79
PROD01310,Snacks,Namkeen,DailyDrop,1kg,94,74.69,16.26,1,1,3.5,2.95,9.96
PROD01311,Personal Care,Soap,NutriMile,250g,484,440.3,24.91,0,0,4.5,4.23,3.23
PROD01312,Health & Wellness,Oats,SpiceRoute,250g,657,610.36,21.7,1,1,4.7,1.99,2.66
PROD01313,Dairy,Butter,FitBite,1L,498,461.86,26.88,0,0,4.9,4.15,9.93
PROD01314,Frozen Foods,Ice Cream,DailyDrop,250g,763,695.23,33.02,0,0,3.2,1.32,1.44
PROD01315,Frozen Foods,Frozen Pizza,FreshNest,750ml,539,435.92,8.67,0,1,3.3,9.36,4.24
PROD01316,Beverages,Juice,NutriMile,500g,360,273.75,11.68,1,1,3.0,1.76,2.68
PROD01317,Personal Care,Face Wash,SpiceRoute,750ml,708,656.4,11.02,0,1,3.9,5.65,4.36
PROD01318,Frozen Foods,Frozen Pizza,FitBite,1L,395,348.15,14.79,1,0,4.9,4.64,1.85
PROD01319,Health & Wellness,Protein Powder,FitBite,1kg,769,698.33,19.74,0,1,4.2,3.71,7.97
PROD01320,Beverages,Soft Drink,HomeEase,250g,452,403.62,33.54,1,0,3.3,6.05,8.03
PROD01321,Beverages,Cold Coffee,UrbanCrunch,750ml,256,209.97,24.89,1,1,4.7,2.5,9.56
PROD01322,Health & Wellness,Granola,ChillSip,750ml,284,231.45,15.55,1,1,4.6,6.79,2.39
PROD01323,Instant Meals,Pasta,HomeEase,1kg,115,100.99,34.88,1,1,3.4,8.86,8.66
PROD01324,Health & Wellness,Granola,SpiceRoute,250g,756,578.01,20.73,0,0,4.4,4.4,8.17
PROD01325,Snacks,Namkeen,FitBite,1kg,689,564.27,14.12,1,0,4.3,9.74,6.82
PROD01326,Personal Care,Shampoo,ChillSip,1kg,416,341.5,19.05,1,0,3.9,7.24,4.72
PROD01327,Dairy,Paneer,HomeEase,500g,400,324.3,11.46,0,1,4.1,4.46,1.9
PROD01328,Beverages,Soft Drink,NutriMile,1kg,95,77.63,17.24,0,1,3.5,5.91,6.59
PROD01329,Personal Care,Shampoo,NutriMile,750ml,553,464.69,29.69,0,0,4.4,7.26,9.89
PROD01330,Frozen Foods,Ice Cream,UrbanCrunch,250g,750,689.68,33.45,1,1,3.9,8.06,7.44
PROD01331,Frozen Foods,Ice Cream,FitBite,1kg,404,361.59,29.58,1,0,3.9,7.26,9.15
PROD01332,Instant Meals,Pasta,ChillSip,250g,180,145.58,11.74,0,0,4.7,7.22,3.07
PROD01333,Health & Wellness,Oats,DailyDrop,500g,361,280.74,33.56,0,0,4.7,1.98,7.49
PROD01334,Snacks,Namkeen,PureHarvest,1kg,713,636.15,9.44,1,1,4.8,6.27,8.1
PROD01335,Instant Meals,Pasta,HomeEase,500g,601,451.48,31.88,0,1,3.8,6.17,6.75
PROD01336,Snacks,Chips,FreshNest,1L,113,98.33,17.42,1,1,5.0,4.84,3.31
PROD01337,Health & Wellness,Oats,NutriMile,750ml,99,79.09,17.21,0,1,5.0,6.68,9.65
PROD01338,Instant Meals,Pasta,ChillSip,750ml,209,157.16,7.92,0,1,4.3,7.82,4.04
PROD01339,Snacks,Chips,FitBite,1kg,66,59.84,26.75,0,0,4.6,7.62,2.7
PROD01340,Frozen Foods,Ice Cream,QuickChef,1L,444,418.9,33.27,1,1,3.5,4.46,7.01
PROD01341,Personal Care,Face Wash,UrbanCrunch,1L,386,311.05,26.53,0,1,3.5,1.04,8.32
PROD01342,Instant Meals,Pasta,QuickChef,250g,752,658.73,30.58,1,0,3.5,2.65,5.23
PROD01343,Beverages,Cold Coffee,FreshNest,1L,217,179.81,14.25,1,1,4.9,9.31,5.28
PROD01344,Snacks,Cookies,PureHarvest,1L,515,408.37,9.35,1,1,4.7,3.92,8.76
PROD01345,Health & Wellness,Protein Powder,FreshNest,1L,754,630.96,29.43,0,1,3.2,7.96,5.27
PROD01346,Dairy,Milk,HomeEase,1kg,320,312.86,16.51,0,0,4.6,5.09,1.18
PROD01347,Dairy,Milk,ChillSip,1kg,104,89.48,5.61,0,1,4.6,2.51,3.0
PROD01348,Personal Care,Shampoo,FitBite,500g,570,481.51,18.6,1,1,3.7,6.67,4.57
PROD01349,Frozen Foods,Fries,PureHarvest,750ml,441,334.7,5.18,0,1,4.9,7.37,5.6
PROD01350,Health & Wellness,Oats,FreshNest,500g,328,300.72,18.68,1,0,4.3,2.63,5.33
PROD01351,Personal Care,Soap,FreshNest,500g,446,378.42,17.9,1,1,4.1,4.94,6.05
PROD01352,Snacks,Protein Snacks,QuickChef,500g,528,401.22,9.38,1,1,4.7,9.03,3.76
PROD01353,Dairy,Curd,DailyDrop,1L,64,49.09,31.56,0,0,4.4,8.44,8.9
PROD01354,Dairy,Curd,ChillSip,500g,553,523.8,9.36,1,0,4.0,8.21,6.03
PROD01355,Personal Care,Soap,NutriMile,500g,62,52.71,5.31,1,0,4.3,9.99,9.57
PROD01356,Dairy,Butter,HomeEase,750ml,590,531.99,33.76,0,0,3.2,9.88,1.13
PROD01357,Dairy,Milk,FreshNest,1kg,418,341.78,14.46,0,0,4.2,8.48,2.13
PROD01358,Personal Care,Soap,DailyDrop,1L,774,652.8,16.48,1,1,3.0,4.62,3.92
PROD01359,Frozen Foods,Frozen Pizza,FitBite,750ml,424,339.8,27.99,1,1,4.3,2.29,6.46
PROD01360,Beverages,Juice,SpiceRoute,1L,462,390.34,30.54,1,1,3.9,6.44,3.89
PROD01361,Snacks,Chips,FreshNest,750ml,122,116.87,20.49,1,1,4.0,8.88,4.79
PROD01362,Frozen Foods,Frozen Pizza,FitBite,1kg,766,710.16,30.85,1,1,4.2,9.64,9.45
PROD01363,Dairy,Milk,DailyDrop,750ml,435,421.23,17.01,0,0,4.4,9.5,9.4
PROD01364,Health & Wellness,Granola,DailyDrop,250g,544,527.33,6.85,1,1,3.5,5.39,8.17
PROD01365,Health & Wellness,Oats,FitBite,500g,797,711.89,22.3,0,1,4.8,7.6,1.25
PROD01366,Personal Care,Face Wash,SpiceRoute,1L,113,91.28,23.41,1,0,5.0,5.81,4.21
PROD01367,Beverages,Cold Coffee,ChillSip,250g,647,540.15,5.74,1,1,3.9,3.65,2.06
PROD01368,Frozen Foods,Frozen Pizza,DailyDrop,1L,498,465.56,5.68,1,1,4.1,1.97,2.48
PROD01369,Personal Care,Shampoo,SpiceRoute,750ml,173,153.71,18.75,0,1,4.3,5.33,9.88
PROD01370,Health & Wellness,Protein Powder,ChillSip,1L,70,67.78,6.58,1,1,4.9,2.19,5.01
PROD01371,Beverages,Cold Coffee,FreshNest,250g,398,339.23,21.62,1,0,4.0,6.74,8.63
PROD01372,Personal Care,Shampoo,FitBite,1L,184,142.57,33.94,1,0,4.1,8.33,1.12
PROD01373,Health & Wellness,Protein Powder,SpiceRoute,500g,359,291.52,15.33,1,0,4.1,7.91,1.72
PROD01374,Frozen Foods,Fries,QuickChef,500g,641,518.13,16.75,0,1,3.1,1.87,7.98
PROD01375,Beverages,Soft Drink,ChillSip,250g,70,67.86,16.03,1,1,3.1,6.7,3.81
PROD01376,Health & Wellness,Oats,PureHarvest,1kg,531,463.55,10.49,0,1,4.1,3.86,2.8
PROD01377,Personal Care,Face Wash,DailyDrop,500g,294,230.04,20.38,0,0,4.1,1.89,7.52
PROD01378,Beverages,Soft Drink,HomeEase,1L,556,475.41,34.29,0,1,4.8,8.1,1.3
PROD01379,Instant Meals,Pasta,FitBite,750ml,524,471.27,15.72,0,0,3.1,8.56,2.05
PROD01380,Instant Meals,Noodles,QuickChef,500g,604,508.67,23.1,1,1,3.7,1.21,1.86
PROD01381,Health & Wellness,Oats,SpiceRoute,1L,132,106.78,26.96,1,1,3.3,3.21,6.94
PROD01382,Snacks,Chips,FreshNest,1L,481,452.5,25.41,0,0,4.8,3.47,4.72
PROD01383,Health & Wellness,Granola,DailyDrop,1kg,507,410.7,24.96,1,1,3.7,7.92,8.37
PROD01384,Personal Care,Shampoo,NutriMile,1kg,545,524.67,27.42,1,1,3.2,4.35,7.44
PROD01385,Snacks,Namkeen,PureHarvest,1kg,648,514.5,25.72,0,1,4.7,9.2,6.29
PROD01386,Health & Wellness,Protein Powder,NutriMile,500g,610,469.3,22.4,0,0,3.4,6.03,2.53
PROD01387,Beverages,Energy Drink,NutriMile,1L,706,634.73,30.87,1,0,3.0,9.52,1.9
PROD01388,Personal Care,Soap,FitBite,500g,55,45.34,28.95,0,0,4.5,6.48,1.89
PROD01389,Instant Meals,Ready Meals,FreshNest,250g,765,634.31,19.23,1,0,3.3,9.36,2.51
PROD01390,Dairy,Paneer,PureHarvest,500g,190,157.53,12.41,0,1,4.7,6.04,8.45
PROD01391,Health & Wellness,Protein Powder,NutriMile,750ml,238,206.33,31.31,0,1,3.2,5.32,4.81
PROD01392,Beverages,Energy Drink,UrbanCrunch,750ml,344,258.36,12.14,0,0,4.3,2.44,7.43
PROD01393,Dairy,Curd,UrbanCrunch,1kg,724,699.56,28.52,1,1,3.5,8.43,6.25
PROD01394,Personal Care,Shampoo,UrbanCrunch,1L,524,413.08,5.02,1,1,4.4,5.31,6.23
PROD01395,Snacks,Namkeen,SpiceRoute,1L,315,293.89,6.07,1,0,3.9,8.59,6.62
PROD01396,Personal Care,Soap,FitBite,1L,427,330.18,8.06,0,1,4.8,8.66,6.89
PROD01397,Snacks,Chips,ChillSip,1kg,228,182.45,13.53,0,0,4.3,4.16,7.56
PROD01398,Dairy,Curd,FitBite,750ml,666,619.56,24.64,0,0,4.8,1.96,5.76
PROD01399,Personal Care,Face Wash,SpiceRoute,750ml,342,295.52,24.29,1,1,3.1,5.5,3.62
PROD01400,Instant Meals,Noodles,FreshNest,750ml,623,600.66,33.7,0,1,3.7,9.87,2.21
PROD01401,Beverages,Energy Drink,FreshNest,1L,77,72.42,20.65,1,1,4.5,8.03,5.95
PROD01402,Health & Wellness,Oats,FreshNest,750ml,549,534.6,18.94,1,0,3.3,2.81,9.67
PROD01403,Personal Care,Face Wash,SpiceRoute,250g,556,512.53,24.15,1,1,4.1,3.4,3.65
PROD01404,Instant Meals,Pasta,DailyDrop,750ml,134,123.55,30.55,1,0,3.4,8.93,7.58
PROD01405,Snacks,Cookies,HomeEase,500g,392,337.62,12.12,1,0,4.2,7.58,7.3
PROD01406,Instant Meals,Noodles,NutriMile,1kg,784,634.46,8.6,0,0,4.3,2.26,2.95
PROD01407,Beverages,Soft Drink,FitBite,750ml,119,90.87,34.54,1,0,4.3,3.03,1.6
PROD01408,Health & Wellness,Granola,ChillSip,500g,617,574.61,16.39,0,1,4.4,7.8,4.13
PROD01409,Frozen Foods,Frozen Pizza,QuickChef,500g,558,420.52,15.05,0,1,3.8,3.62,9.3
PROD01410,Instant Meals,Noodles,HomeEase,1kg,426,396.74,7.14,1,0,4.8,8.97,1.57
PROD01411,Frozen Foods,Ice Cream,FitBite,1L,70,60.85,19.95,1,0,4.2,7.72,7.29
PROD01412,Dairy,Curd,FitBite,500g,201,153.9,21.86,0,1,3.9,7.63,2.4
PROD01413,Personal Care,Face Wash,QuickChef,1L,513,402.92,19.78,1,1,3.9,6.95,5.08
PROD01414,Dairy,Paneer,QuickChef,250g,202,177.15,26.83,0,0,4.6,8.9,1.64
PROD01415,Frozen Foods,Ice Cream,PureHarvest,250g,373,319.74,29.5,1,1,3.4,2.69,8.49
PROD01416,Instant Meals,Noodles,NutriMile,750ml,572,458.06,26.46,0,1,4.9,4.15,4.75
PROD01417,Dairy,Curd,DailyDrop,500g,529,502.79,22.71,1,1,3.6,2.54,4.36
PROD01418,Frozen Foods,Fries,UrbanCrunch,250g,800,642.7,34.95,0,0,4.3,3.97,7.37
PROD01419,Beverages,Energy Drink,FitBite,1L,674,526.34,26.34,0,1,4.5,8.0,3.31
PROD01420,Personal Care,Soap,DailyDrop,1L,191,171.6,14.86,0,1,3.7,1.61,9.81
PROD01421,Dairy,Butter,HomeEase,500g,151,123.51,19.88,0,0,4.9,6.59,9.69
PROD01422,Health & Wellness,Protein Powder,NutriMile,250g,782,706.31,31.79,1,1,3.6,1.62,1.68
PROD01423,Snacks,Namkeen,FitBite,250g,64,58.51,21.46,1,1,3.7,5.97,5.79
PROD01424,Personal Care,Face Wash,NutriMile,500g,772,636.1,28.38,1,1,4.5,5.49,3.27
PROD01425,Beverages,Energy Drink,DailyDrop,750ml,732,640.5,10.14,1,0,3.6,6.34,5.65
PROD01426,Frozen Foods,Fries,UrbanCrunch,1kg,428,360.47,29.32,0,1,4.2,7.17,8.38
PROD01427,Instant Meals,Ready Meals,FreshNest,250g,261,237.91,7.05,0,0,4.8,5.17,2.26
PROD01428,Snacks,Namkeen,ChillSip,250g,764,593.51,32.46,1,1,4.9,5.69,7.18
PROD01429,Dairy,Curd,UrbanCrunch,500g,465,373.56,29.33,1,1,4.2,8.77,3.02
PROD01430,Snacks,Protein Snacks,PureHarvest,250g,638,609.67,23.85,1,0,3.4,2.54,4.66
PROD01431,Instant Meals,Ready Meals,FitBite,750ml,317,282.2,30.48,0,0,3.2,9.56,7.72
PROD01432,Health & Wellness,Oats,DailyDrop,500g,45,41.86,34.56,0,1,4.2,8.95,8.14
PROD01433,Snacks,Namkeen,DailyDrop,1kg,611,596.71,6.43,1,0,4.0,8.43,9.07
PROD01434,Instant Meals,Pasta,UrbanCrunch,750ml,384,375.32,12.47,0,1,3.6,8.77,2.63
PROD01435,Frozen Foods,Fries,SpiceRoute,500g,316,244.27,32.43,0,1,3.1,8.29,9.49
PROD01436,Dairy,Paneer,SpiceRoute,1kg,416,313.71,16.68,0,1,3.2,7.85,6.46
PROD01437,Instant Meals,Noodles,SpiceRoute,1kg,793,695.65,21.16,1,1,4.4,7.2,1.52
PROD01438,Dairy,Milk,PureHarvest,1kg,748,680.75,10.38,1,1,4.3,9.1,3.92
PROD01439,Health & Wellness,Granola,FitBite,750ml,200,155.41,27.48,1,0,5.0,5.87,1.51
PROD01440,Instant Meals,Ready Meals,SpiceRoute,1kg,325,284.99,9.99,0,1,3.0,2.63,4.38
PROD01441,Beverages,Cold Coffee,HomeEase,1L,779,645.62,9.19,1,1,3.3,5.57,8.1
PROD01442,Beverages,Cold Coffee,DailyDrop,1L,462,407.89,24.05,1,1,4.5,1.82,8.14
PROD01443,Personal Care,Face Wash,QuickChef,500g,163,141.15,30.39,0,0,3.7,8.52,4.01
PROD01444,Beverages,Soft Drink,UrbanCrunch,250g,231,197.34,29.87,0,0,4.2,1.74,4.39
PROD01445,Snacks,Cookies,SpiceRoute,750ml,79,68.84,21.61,1,1,3.9,2.96,7.38
PROD01446,Instant Meals,Pasta,QuickChef,1kg,691,614.27,30.7,1,1,4.7,2.39,8.96
PROD01447,Health & Wellness,Oats,UrbanCrunch,1kg,156,127.26,5.22,0,1,4.5,9.74,4.21
PROD01448,Beverages,Soft Drink,QuickChef,750ml,749,701.92,16.42,1,1,4.0,9.06,3.42
PROD01449,Dairy,Curd,HomeEase,1L,446,406.44,29.28,0,0,4.7,1.9,9.36
PROD01450,Snacks,Chips,UrbanCrunch,750ml,518,479.44,7.59,1,0,4.4,4.97,5.64
PROD01451,Beverages,Juice,UrbanCrunch,250g,800,644.49,31.53,1,1,4.9,5.19,6.19
PROD01452,Personal Care,Shampoo,DailyDrop,1kg,336,318.85,25.22,0,0,3.2,8.46,9.14
PROD01453,Personal Care,Shampoo,UrbanCrunch,500g,521,479.44,21.77,0,0,3.2,3.16,3.51
PROD01454,Beverages,Energy Drink,HomeEase,750ml,710,671.15,12.07,1,1,3.6,8.36,6.67
PROD01455,Snacks,Cookies,HomeEase,1L,595,498.06,18.02,0,0,3.2,1.42,5.8
PROD01456,Dairy,Butter,QuickChef,750ml,476,439.6,11.13,1,0,4.1,9.51,2.83
PROD01457,Instant Meals,Pasta,QuickChef,750ml,325,303.59,7.39,1,1,4.8,2.02,3.26
PROD01458,Personal Care,Face Wash,PureHarvest,750ml,584,464.34,20.84,1,0,3.8,3.2,4.07
PROD01459,Frozen Foods,Fries,FreshNest,500g,717,650.82,8.8,1,0,3.7,1.33,7.53
PROD01460,Beverages,Juice,NutriMile,250g,562,524.79,22.82,1,1,4.2,7.01,5.17
PROD01461,Instant Meals,Pasta,NutriMile,250g,109,82.54,15.8,0,0,3.3,4.08,3.4
PROD01462,Beverages,Juice,DailyDrop,250g,668,573.86,13.41,1,0,3.2,5.33,3.1
PROD01463,Frozen Foods,Frozen Pizza,FitBite,250g,489,477.34,21.17,1,0,4.7,1.84,6.23
PROD01464,Instant Meals,Pasta,UrbanCrunch,750ml,592,533.31,32.1,1,1,4.8,8.4,2.38
PROD01465,Beverages,Juice,UrbanCrunch,750ml,682,552.8,14.59,1,0,3.4,2.5,3.98
PROD01466,Dairy,Butter,HomeEase,750ml,463,452.41,27.89,0,1,5.0,6.76,8.63
PROD01467,Frozen Foods,Frozen Pizza,FitBite,750ml,288,222.56,21.2,1,0,3.2,6.73,5.05
PROD01468,Instant Meals,Pasta,QuickChef,1kg,521,405.16,22.29,0,1,3.1,8.03,6.75
PROD01469,Health & Wellness,Granola,QuickChef,250g,85,75.91,13.4,0,0,4.4,9.6,1.87
PROD01470,Beverages,Juice,FreshNest,1kg,679,583.82,33.42,0,1,4.9,5.25,4.51
PROD01471,Snacks,Namkeen,FitBite,1L,303,256.04,29.84,1,1,4.1,8.61,4.82
PROD01472,Instant Meals,Pasta,DailyDrop,250g,627,501.39,19.15,0,1,3.1,2.88,6.29
PROD01473,Snacks,Namkeen,UrbanCrunch,1kg,621,552.51,26.25,0,0,3.5,7.49,4.11
PROD01474,Frozen Foods,Ice Cream,DailyDrop,750ml,245,220.07,27.69,0,0,3.4,9.68,7.42
PROD01475,Dairy,Paneer,FreshNest,750ml,401,319.06,19.04,0,0,3.8,5.05,8.1
PROD01476,Health & Wellness,Granola,FitBite,500g,274,221.35,7.79,1,1,4.0,8.67,8.15
PROD01477,Dairy,Butter,QuickChef,1kg,693,535.77,34.44,0,1,3.4,8.29,3.28
PROD01478,Instant Meals,Pasta,FitBite,1L,609,593.1,24.69,1,0,4.8,9.65,6.24
PROD01479,Beverages,Cold Coffee,NutriMile,750ml,74,64.95,24.6,1,1,4.8,7.52,8.78
PROD01480,Dairy,Milk,PureHarvest,250g,539,505.73,26.56,1,0,4.6,9.42,9.35
PROD01481,Dairy,Milk,DailyDrop,1L,304,250.98,18.43,1,0,4.9,5.52,4.15
PROD01482,Dairy,Paneer,NutriMile,250g,446,408.09,14.84,1,1,4.5,9.07,4.76
PROD01483,Dairy,Milk,NutriMile,250g,605,517.52,16.53,0,0,3.7,8.86,5.3
PROD01484,Health & Wellness,Granola,FreshNest,1kg,512,452.08,12.81,1,0,3.4,4.68,7.67
PROD01485,Health & Wellness,Oats,FreshNest,1L,136,109.93,32.05,1,1,4.7,3.18,4.0
PROD01486,Frozen Foods,Ice Cream,NutriMile,1L,443,391.11,33.07,1,0,4.1,2.99,3.53
PROD01487,Snacks,Namkeen,PureHarvest,750ml,668,562.61,21.9,1,1,4.9,7.52,7.54
PROD01488,Health & Wellness,Oats,PureHarvest,1L,427,338.93,13.26,0,0,4.0,7.79,9.46
PROD01489,Beverages,Energy Drink,HomeEase,1kg,451,391.9,10.76,1,1,4.8,2.02,6.68
PROD01490,Dairy,Paneer,DailyDrop,1kg,547,443.51,25.51,0,1,4.1,9.02,8.24
PROD01491,Beverages,Cold Coffee,PureHarvest,750ml,442,419.03,33.68,0,1,4.3,5.24,4.7
PROD01492,Snacks,Cookies,ChillSip,1kg,418,344.75,14.17,1,0,3.8,3.64,1.7
PROD01493,Health & Wellness,Oats,HomeEase,250g,388,306.36,17.82,0,1,4.3,3.61,1.22
PROD01494,Dairy,Butter,DailyDrop,1L,143,118.61,13.56,0,0,3.3,6.25,5.88
PROD01495,Dairy,Curd,UrbanCrunch,1L,682,594.75,5.8,1,1,4.2,8.2,3.19
PROD01496,Personal Care,Face Wash,QuickChef,1kg,243,203.17,31.09,0,1,3.4,5.34,7.06
PROD01497,Snacks,Protein Snacks,FitBite,1kg,303,238.16,28.57,0,1,3.7,3.59,2.98
PROD01498,Personal Care,Face Wash,UrbanCrunch,1kg,450,361.74,10.52,0,0,3.5,6.34,7.42
PROD01499,Frozen Foods,Ice Cream,DailyDrop,500g,650,608.52,19.03,1,1,4.8,4.05,2.11
PROD01500,Beverages,Juice,UrbanCrunch,500g,244,230.23,27.57,1,1,4.6,9.84,4.89
PROD01501,Instant Meals,Pasta,QuickChef,250g,456,428.98,33.33,0,0,4.9,7.29,1.97
PROD01502,Snacks,Namkeen,SpiceRoute,750ml,582,565.7,20.84,0,0,5.0,6.14,2.52
PROD01503,Personal Care,Face Wash,FitBite,250g,517,447.84,25.24,0,0,3.8,9.55,2.58
PROD01504,Health & Wellness,Granola,SpiceRoute,500g,263,220.26,12.75,0,1,3.8,5.87,7.03
PROD01505,Snacks,Chips,PureHarvest,250g,454,409.95,13.4,1,0,3.4,4.25,3.28
PROD01506,Frozen Foods,Fries,UrbanCrunch,750ml,400,356.63,5.71,0,1,4.3,2.04,8.68
PROD01507,Frozen Foods,Ice Cream,NutriMile,750ml,397,369.75,18.91,0,0,4.8,5.36,3.91
PROD01508,Frozen Foods,Frozen Pizza,DailyDrop,750ml,383,318.43,22.1,0,0,4.3,1.13,5.64
PROD01509,Beverages,Juice,FitBite,750ml,41,34.11,11.33,0,1,3.2,6.68,8.03
PROD01510,Health & Wellness,Oats,UrbanCrunch,1kg,770,605.79,16.43,1,1,4.8,6.5,6.03
PROD01511,Frozen Foods,Frozen Pizza,FitBite,500g,475,429.14,12.82,1,0,3.4,8.53,6.8
PROD01512,Health & Wellness,Protein Powder,NutriMile,1kg,246,190.59,10.35,1,0,3.7,8.06,5.59
PROD01513,Frozen Foods,Fries,QuickChef,1kg,506,391.37,21.93,0,0,4.8,3.07,5.43
PROD01514,Instant Meals,Ready Meals,ChillSip,1L,334,296.46,5.57,0,1,3.8,8.83,5.82
PROD01515,Personal Care,Face Wash,SpiceRoute,500g,68,64.9,10.85,1,0,5.0,5.69,9.85
PROD01516,Instant Meals,Pasta,UrbanCrunch,750ml,660,498.17,31.17,1,0,3.4,2.6,2.44
PROD01517,Instant Meals,Noodles,SpiceRoute,250g,178,155.91,13.45,0,0,4.1,3.14,7.89
PROD01518,Dairy,Curd,SpiceRoute,500g,409,367.78,19.28,1,0,4.7,2.31,1.88
PROD01519,Beverages,Juice,PureHarvest,1kg,652,606.11,26.71,0,1,4.2,3.92,8.66
PROD01520,Personal Care,Shampoo,ChillSip,750ml,683,645.69,14.36,0,1,4.1,7.46,9.48
PROD01521,Personal Care,Face Wash,FreshNest,750ml,417,388.28,21.54,0,1,4.4,3.39,6.14
PROD01522,Personal Care,Soap,UrbanCrunch,1L,418,380.4,18.81,1,0,4.6,8.08,3.14
PROD01523,Dairy,Paneer,ChillSip,750ml,638,604.19,34.14,0,0,4.4,5.78,1.24
PROD01524,Personal Care,Soap,ChillSip,500g,542,422.29,20.96,0,1,4.2,8.54,3.1
PROD01525,Personal Care,Soap,UrbanCrunch,1kg,438,425.29,16.5,1,0,3.4,1.01,6.48
PROD01526,Personal Care,Face Wash,NutriMile,1kg,586,462.24,31.63,1,0,4.8,6.32,8.88
PROD01527,Frozen Foods,Frozen Pizza,ChillSip,1L,198,164.35,10.4,0,1,3.4,8.11,9.92
PROD01528,Frozen Foods,Fries,NutriMile,750ml,390,374.19,27.33,0,1,3.5,2.5,9.11
PROD01529,Personal Care,Shampoo,DailyDrop,500g,785,616.11,23.18,0,0,3.9,8.06,6.47
PROD01530,Snacks,Cookies,QuickChef,1kg,353,274.53,19.15,0,0,3.4,6.26,5.59
PROD01531,Personal Care,Shampoo,FitBite,250g,637,489.35,18.53,1,0,3.1,9.67,9.43
PROD01532,Dairy,Paneer,DailyDrop,250g,679,581.38,32.56,0,0,4.2,4.45,3.9
PROD01533,Snacks,Protein Snacks,HomeEase,1L,433,363.74,12.16,1,0,4.4,8.93,8.31
PROD01534,Snacks,Chips,DailyDrop,1L,224,215.63,17.46,0,0,4.9,9.98,2.94
PROD01535,Dairy,Paneer,QuickChef,1kg,79,71.98,11.29,0,1,3.2,6.23,4.91
PROD01536,Snacks,Protein Snacks,ChillSip,750ml,317,294.87,31.97,0,1,4.2,4.23,4.99
PROD01537,Instant Meals,Ready Meals,PureHarvest,1kg,95,73.24,34.72,0,1,4.4,7.46,6.49
PROD01538,Personal Care,Shampoo,DailyDrop,250g,330,281.39,5.4,0,0,3.4,3.75,8.4
PROD01539,Frozen Foods,Frozen Pizza,NutriMile,1kg,460,402.84,10.89,0,0,3.9,3.14,7.61
PROD01540,Instant Meals,Noodles,HomeEase,1L,360,291.91,32.26,1,1,3.8,6.08,9.96
PROD01541,Beverages,Juice,ChillSip,750ml,534,438.0,5.84,1,1,4.0,2.69,7.78
PROD01542,Frozen Foods,Fries,DailyDrop,500g,760,706.28,27.97,1,0,4.7,9.16,9.68
PROD01543,Beverages,Soft Drink,FitBite,1kg,731,630.2,26.13,0,1,3.1,2.13,1.78
PROD01544,Beverages,Energy Drink,QuickChef,500g,679,634.57,12.99,1,1,3.2,2.33,3.12
PROD01545,Frozen Foods,Frozen Pizza,DailyDrop,500g,430,325.26,26.6,1,0,3.7,5.59,6.04
PROD01546,Beverages,Soft Drink,FitBite,1L,137,119.11,31.44,0,0,3.8,1.25,7.96
PROD01547,Dairy,Milk,PureHarvest,750ml,82,72.81,7.05,1,0,3.4,5.64,5.09
PROD01548,Snacks,Protein Snacks,NutriMile,1L,667,610.56,6.44,0,0,4.3,3.17,2.43
PROD01549,Snacks,Namkeen,FitBite,1kg,352,316.18,27.1,0,1,4.6,6.71,1.81
PROD01550,Frozen Foods,Frozen Pizza,HomeEase,1L,131,102.03,24.97,0,0,4.7,2.04,5.39
PROD01551,Health & Wellness,Oats,PureHarvest,750ml,224,214.5,34.77,0,0,3.3,3.29,8.04
PROD01552,Health & Wellness,Granola,QuickChef,500g,363,325.44,8.42,0,1,4.4,5.63,2.38
PROD01553,Frozen Foods,Ice Cream,ChillSip,1L,432,412.85,20.81,0,1,4.2,1.58,6.85
